article_incident_title,incday,incmo,incyr,case_status,region_psgc,province_psgc,municipality_psgc,city_psgc,manifestation_code1,incident_causes_code1,geo_tag_longitude,geo_tag_latitude,,
"Murder in Brgy. Lumbaca-Ingud, Poona Bayabao, Lanao del Sur",14,2,2020,-98,150000000,153600000,153622000,-99,901,-98,124.354511,7.836373635,,
"Murder in Brgy. Lumbang, Isabela City",18,1,2018,2,90000000,-99,-99,99701000,901,5009,121.9557089,6.627783447,,
"Murder in Brgy. Lumbang, Isabela City",21,12,2018,3,90000000,-99,-99,99701000,901,-98,121.9557089,6.627783447,,
"Murder in Brgy. Lumbayao, Balindong (Watu), Lanao del Sur",25,12,2017,-98,150000000,153600000,153603000,-99,2031,-98,124.1972594,7.90900233,,
"Murder in Brgy. Lumbayao, Balindong, Lanao del Sur",11,12,2011,3,150000000,153600000,153603000,-99,901,-98,124.1972594,7.90900233,,
"Murder in Brgy. Lumbayao, Talipao, Sulu ",11,10,2018,3,150000000,156600000,156613000,-99,2031,8008,121.0778443,6.004048213,,
"Murder in Brgy. Lumping Pigih Daho, Talipao, Sulu",20,4,2017,1,150000000,156600000,156613000,-99,2031,-98,121.0597495,6.008957997,,
"Murder in Brgy. Lunay, Lumbatan, Lanao del Sur ",18,9,2017,3,150000000,153600000,153612000,-99,2031,-98,124.2418345,7.757831543,,
"Murder in Brgy. Lupa Abu, Parang, Sulu",3,4,2020,12,150000000,156600000,156609000,-99,2031,-98,120.904987,5.93220566,,
"Murder in Brgy. Luuk Pandan, Bongao, Tawi-Tawi",13,6,2016,5,150000000,157000000,157002000,-99,901,-98,119.7602945,5.055793357,,
"Murder in Brgy. Luuk Pandan, Bongao, Tawi-Tawi",31,7,2018,3,150000000,157000000,157002000,-99,901,-98,119.7602945,5.055793357,,
"Murder in Brgy. Luuk Pangdan, Bongao, Tawi-Tawi",12,7,2015,3,150000000,157000000,157002000,-99,901,-98,119.7602945,5.055793357,,
"Murder in Brgy. Luuk-Maluha, Lantawan, Basilan",8,11,2020,4,150000000,150700000,150703000,-99,901,3005,121.8170931,6.646091188,,
"Murder in Brgy. Mable, Malabang, Lanao del Sur",14,11,2020,4,150000000,153600000,153615000,-99,901,-98,124.0747326,7.577430415,,
"Murder in Brgy. Macabangan Imbaba, Masiu, Lanao del Sur ",27,3,2017,-98,150000000,153600000,153618000,-99,2031,7004,124.3226078,7.800187358,,
"Murder in Brgy. Macabao, Ganassi, Lanao del Sur",29,11,2020,4,150000000,153600000,153609000,-99,901,-98,124.0959839,7.830640221,,
"Murder in Brgy. Macabico (Macabiso), Sultan Mastura, Maguindanao",1,12,2017,12,150000000,153800000,153824000,-99,2031,-98,124.2764278,7.285063576,,
"Murder in Brgy. Macabico, Sultan Mastura, Maguindanao",16,7,2019,10,150000000,153800000,153824000,-99,901,-98,124.2764278,7.285063576,,
"Murder in Brgy. Macabico, Sultan Mastura, Maguindanao",21,11,2020,3,150000000,153800000,153824000,-99,901,-98,124.2764278,7.285063576,,
"Murder in Brgy. Macadar, Lumbatan, Lanao del Sur",12,10,2019,-98,150000000,153600000,153612000,-99,2031,8008,124.2212373,7.753366585,,
"Murder in Brgy. Macadar, Lumbatan, Lanao del Sur",8,10,2020,8,150000000,153600000,153612000,-99,2031,3006,124.2212373,7.753366585,,
"Murder in Brgy. Macadar, Lumbatan, Lanao del Sur ",8,4,2019,3,150000000,153600000,153612000,-99,2031,3006,124.2212373,7.753366585,,
"Murder in Brgy. Macalang, Al-Barka, Basilan",13,2,2019,3,150000000,150700000,150709000,-99,905,-98,122.1632098,6.522912943,,
"Murder in Brgy. Macasandag, Parang, Maguindanao",25,1,2017,3,150000000,153800000,153811000,-99,2031,-98,124.2601868,7.403991189,,
"Murder in Brgy. Macasandag, Parang, Maguindanao",4,1,2017,3,150000000,153800000,153811000,-99,901,-98,124.2601868,7.403991189,,
"Murder in Brgy. Macasandag, Parang, Maguindanao",4,3,2017,10,150000000,153800000,153811000,-99,901,-98,124.2601868,7.403991189,,
"Murder in Brgy. Macasandag, Parang, Maguindanao ",16,4,2017,10,150000000,153800000,153811000,-99,901,-98,124.2601868,7.403991189,,
"Murder in Brgy. Madaya, Binidayan Lanao del Sur",6,12,2015,3,150000000,153600000,153605000,-99,901,3006,124.1719729,7.794216679,,
"Murder in Brgy. Madaya, Lumbatan, Lanao del Sur",15,1,2018,3,150000000,153600000,153612000,-99,2031,3006,124.2457977,7.741835548,,
"Murder in Brgy. Madia, Datu Saudi Ampatuan, Maguindanao",31,10,2016,3,150000000,153800000,153826000,-99,2031,5017,124.465993,6.976280188,,
"Murder in Brgy. Madia, Datu Saudi Ampatuan, Maguindanao",7,8,2018,10,150000000,153800000,153826000,-99,901,-98,124.465993,6.976280188,,
"Murder in Brgy. Maganda, Lamitan City, Basilan",3,3,2018,3,150000000,150700000,-99,150702000,901,8008,122.1399439,6.657121462,,
"Murder in Brgy. Maganding, Picong, Lanao del Sur",31,1,2019,4,150000000,153600000,153635000,-99,2031,3006,123.8859467,7.715868045,,
"Murder in Brgy. Maganding, Picong, Lanao del Sur",2,7,2020,3,150000000,153600000,153635000,-99,901,-98,123.8859467,7.715868045,,
"Murder in Brgy. Magsaggaw, Panglima Sugala, Tawi-Tawi",13,2,2017,3,150000000,157000000,157001000,-99,901,-98,119.9263533,5.129306344,,
"Murder in Brgy. Magsaggaw, Panglima Sugala, Tawi-Tawi ",2,4,2017,12,150000000,157000000,157001000,-99,901,-98,119.9263533,5.129306344,,
"Murder in Brgy. Magsaysay, Parang, Maguindanao",22,7,2016,3,150000000,153800000,153811000,-99,2031,-98,124.2655462,7.360699669,,
"Murder in Brgy. Magsaysay, Parang, Maguindanao",1,11,2018,2,150000000,153800000,153811000,-99,2031,3005,124.2655462,7.360699669,,
"Murder in Brgy. Magsaysay, Parang, Maguindanao",3,11,2018,2,150000000,153800000,153811000,-99,2036,3006,124.2655462,7.360699669,,
"Murder in Brgy. Maguing Proper, Maguing, Lanao del Sur",21,9,2020,8,150000000,153600000,153634000,-99,2031,-98,124.3910789,7.892352304,,
"Murder in Brgy. Mahala, Talipao, Sulu",1,12,2020,3,150000000,156600000,156613000,-99,2031,-98,121.1356842,5.943934232,,
"Murder in Brgy. Mahalo, Mapun (Cagayan de Tawi-Tawi), Tawi-Tawi",13,11,2017,3,150000000,157000000,157003000,-99,901,-98,118.4976867,6.990076191,,
"Murder in Brgy. Mahatalang, Sumisip, Basilan",22,10,2017,3,150000000,150700000,150705000,-99,901,-98,122.034118,6.54940255,,
"Murder in Brgy. Mahatalang, Sumisip, Basilan",4,1,2018,2,150000000,150700000,150705000,-99,2034,5017,122.034118,6.54940255,,
"Murder in Brgy. Mahayahay Lower (Zone 1), Maluso, Basilan",6,7,2015,3,150000000,150700000,150704000,-99,901,-98,121.9193171,6.535944335,,
"Murder in Brgy. Mahayahay Upper, Maluso, Basilan",24,8,2020,3,150000000,150700000,150704000,-99,901,-98,121.9185919,6.523192353,,
"Murder in Brgy. Maitumaig, Datu Unsay, Maguindanao",25,6,2020,3,150000000,153800000,153827000,-99,2031,-98,124.4190333,6.908701061,,
"Murder in Brgy. Makaguiling, Sultan Kudarat, Maguindanao",7,4,2016,3,150000000,153800000,153812000,-99,901,-98,124.2687595,7.261095833,,
"Murder in Brgy. Makaguiling, Sultan Kudarat, Maguindanao",25,2,2018,3,150000000,153800000,153812000,-99,901,-98,124.2687595,7.261095833,,
"Murder in Brgy. Makaguiling, Sultan Kudarat, Maguindanao",18,1,2019,10,150000000,153800000,153812000,-99,2031,-98,124.2687595,7.261095833,,
"Murder in Brgy. Makaguiling, Sultan Kudarat, Maguindanao",6,4,2019,3,150000000,153800000,153812000,-99,2031,8004,124.2687595,7.261095833,,
"Murder in Brgy. Makaguiling, Sultan Kudarat, Maguindanao",21,6,2020,3,150000000,153800000,153812000,-99,2031,3005,124.2687595,7.261095833,,
"Murder in Brgy. Makainis, Gen. S. K. Pendatun, Maguindanao",4,12,2018,10,150000000,153800000,153819000,-99,901,-98,124.7333904,6.855187956,,
"Murder in Brgy. Making , Parang, Maguindanao",13,10,2018,2,150000000,153800000,153811000,-99,901,3005,124.2625561,7.389324024,,
"Murder in Brgy. Making, Parang, Maguindanao",4,3,2017,2,150000000,153800000,153811000,-99,901,-98,124.2625561,7.389324024,,
"Murder in Brgy. Making, Parang, Maguindanao",6,3,2017,10,150000000,153800000,153811000,-99,2031,3006,124.2625561,7.389324024,,
"Murder in Brgy. Making, Parang, Maguindanao",11,10,2017,-98,150000000,153800000,153811000,-99,901,-98,124.2625561,7.389324024,,
"Murder in Brgy. Making, Parang, Maguindanao",1,4,2017,3,150000000,153800000,153811000,-99,901,-98,124.2625561,7.389324024,,
"Murder in Brgy. Making, Parang, Maguindanao",23,1,2018,10,150000000,153800000,153811000,-99,901,8008,124.2625561,7.389324024,,
"Murder in Brgy. Making, Parang, Maguindanao",21,11,2019,10,150000000,153800000,153811000,-99,901,-98,124.2625561,7.389324024,,
"Murder in Brgy. Making, Parang, Maguindanao ",26,2,2017,2,150000000,153800000,153811000,-99,901,-98,124.2625561,7.389324024,,
"Murder in Brgy. Making, Parang, Maguindanao ",22,4,2017,10,150000000,153800000,153811000,-99,901,-98,124.2625561,7.389324024,,
"Murder in Brgy. Makiri, Isabela City",10,7,2017,3,90000000,-99,-99,99701000,2031,-98,121.9290946,6.648778064,,
"Murder in Brgy. Makiri, Isabela City",24,3,2018,8,90000000,-99,-99,99701000,2031,3005,121.9290946,6.648778064,,
"Murder in Brgy. Malacca, Panglima Sugala, Tawi-Tawi",25,7,2020,9,150000000,157000000,157001000,-99,901,-98,119.8683319,5.083312545,,
"Murder in Brgy. Malaganding, Tubaran, Lanao del Sur",30,8,2019,-98,150000000,153600000,153628000,-99,2031,-98,124.1753757,7.703246836,,
"Murder in Brgy. Malala, Datu Paglas, Maguindanao",17,5,2020,3,150000000,153800000,153805000,-99,901,-98,124.8480177,6.771216618,,
"Murder in Brgy. Malangit, Pandag, Maguindanao",25,4,2017,10,150000000,153800000,153833000,-99,901,-98,124.7787135,6.735868694,,
"Murder in Brgy. Malangit, Pandag, Maguindanao",21,10,2020,5,150000000,153800000,153833000,-99,901,3006,124.7787135,6.735868694,,
"Murder in Brgy. Malanta, Sapa-Sapa, Tawi-Tawi",28,8,2017,3,150000000,157000000,157010000,-99,901,-98,120.3071829,5.100490852,,
"Murder in Brgy. Malatimon, Ampatuan, Maguindanao",5,5,2018,3,150000000,153800000,153801000,-99,2031,8008,124.4979494,6.846951342,,
"Murder in Brgy. Malatimon, Ampatuan, Maguindanao",16,8,2019,3,150000000,153800000,153801000,-99,2031,-98,124.4979494,6.846951342,,
"Murder in Brgy. Maligaya, Lamitan City, Basilan",1,10,2015,3,150000000,150700000,-99,150702000,901,-98,122.1383477,6.660250692,,
"Murder in Brgy. Maligaya, Lamitan City, Basilan",20,9,2020,4,150000000,150700000,-99,150702000,901,-98,122.1383477,6.660250692,,
"Murder in Brgy. Maligo, Pualas, Lanao del Sur",22,9,2020,3,150000000,153600000,153623000,-99,2031,-98,124.07899,7.81345315,,
"Murder in Brgy. Maligue, Isabela City",5,9,2019,3,90000000,-99,-99,99701000,2031,-98,121.9654326,6.64476859,,
"Murder in Brgy. Malimono, Marawi City, Lanao del Sur",1,4,2017,-98,150000000,153600000,-99,153617000,901,-98,124.3199874,8.049969668,,
"Murder in Brgy. Malinis (Pob.), Lamitan City, Basilan",9,5,2017,3,150000000,150700000,-99,150702000,901,-98,122.1486789,6.658122806,,
"Murder in Brgy. Malinis (Pob.), Lamitan City, Basilan",24,12,2019,3,150000000,150700000,-99,150702000,2031,-98,122.1486789,6.658122806,,
"Murder in Brgy. Malinis (Pob.), Lamitan City, Basilan ",24,6,2019,3,150000000,150700000,-99,150702000,901,-98,122.1486789,6.658122806,,
"Murder in Brgy. Maliwanag, Tamparan, Lanao del Sur ",17,10,2019,2,150000000,153600000,153626000,-99,2031,3005,124.3303272,7.874283026,,
"Murder in Brgy. Malna Proper, Kapai, Lanao del Sur",14,12,2019,-98,150000000,153600000,153610000,-99,2031,8007,124.3800876,8.104375947,,
"Murder in Brgy. Malo-ong San Jose, Lamitan City, Basilan",17,5,2017,3,150000000,150700000,-99,150702000,901,-98,122.0802376,6.691105011,,
"Murder in Brgy. Mampallam, Talipao, Sulu",3,5,2017,12,150000000,156600000,156613000,-99,2031,-98,121.0310947,5.983573169,,
"Murder in Brgy. Mangadeg, Datu Paglas, Maguindanao",23,5,2015,3,150000000,153800000,153805000,-99,901,-98,124.8723123,6.729271677,,
"Murder in Brgy. Mangalut, Akbar, Basilan",28,11,2019,4,150000000,150700000,150708000,-99,2031,-98,122.2052842,6.625108819,,
"Murder in Brgy. Mangay, Talitay, Maguindanao",20,10,2018,3,150000000,153800000,153821000,-99,2031,3006,124.3842105,7.028373059,,
"Murder in Brgy. Manggay, Talitay, Maguindanao",16,6,2018,3,150000000,153800000,153821000,-99,901,-98,124.3842105,7.028373059,,
"Murder in Brgy. Manila Group, Wao, Lanao del Sur",25,11,2017,12,150000000,153600000,153630000,-99,2031,-98,124.7190902,7.645372419,,
"Murder in Brgy. Manilop, Indanan, Sulu",7,10,2017,12,150000000,156600000,156601000,-99,2031,-98,120.9818144,5.966996701,,
"Murder in Brgy. Manion, Parang, Maguindanao",4,9,2020,8,150000000,153800000,153811000,-99,901,3006,124.307882,7.384564689,,
"Murder in Brgy. Manongkaling, Mamasapano, Maguindanao",20,7,2016,1,150000000,153800000,153820000,-99,2031,8004,124.5018529,6.890414162,,
"Murder in Brgy. Manongkaling, Mamasapano, Maguindanao",24,10,2017,-98,150000000,153800000,153820000,-99,2031,8008,124.5018529,6.890414162,,
"Murder in Brgy. Manongkaling, Mamasapano, Maguindanao",4,3,2018,3,150000000,153800000,153820000,-99,901,8008,124.5018529,6.890414162,,
"Murder in Brgy. Manongkaling, Mamasapano, Maguindanao",19,7,2020,8,150000000,153800000,153820000,-99,2031,2013,124.5018529,6.890414162,,
"Murder in Brgy. Mansilano, Amai Manabilang, Lanao del Sur",1,11,2020,4,150000000,153600000,153637000,-99,901,-98,124.6081582,7.862194727,,
"Murder in Brgy. Mansilano, Bumbaran, Lanao del Sur",25,2,2017,3,150000000,153600000,153637000,-99,2031,-98,124.6081582,7.862194727,,
"Murder in Brgy. Mansilano, Bumbaran, Lanao del Sur ",29,10,2016,3,150000000,153600000,153637000,-99,901,-98,124.6081582,7.862194727,,
"Murder in Brgy. Mao, Datu Abdullah Sangki, Maguindanao",31,7,2019,-98,150000000,153800000,153828000,-99,901,3005,124.502211,6.766268524,,
"Murder in Brgy. Mapantao, Marogong, Lanao del Sur",2,12,2019,3,150000000,153600000,153631000,-99,2031,3006,124.1346696,7.616225985,,
"Murder in Brgy. Mapantao-Balangas, Lumbayanague, Lanao del Sur",15,1,2017,3,150000000,153600000,153636000,-99,2031,-98,124.2682836,7.763687835,,
"Murder in Brgy. Mapayag, Datu Anggal Midtimbang, Maguindanao",10,9,2017,3,150000000,153800000,153831000,-99,901,-98,124.3408558,7.003704563,,
"Murder in Brgy. Marang, Barira, Maguindanao",19,4,2018,12,150000000,153800000,153818000,-99,2031,8008,124.2958044,7.401045663,,
"Murder in Brgy. Marang, Barira, Maguindanao ",22,10,2019,10,150000000,153800000,153818000,-99,2031,-98,124.2958044,7.401045663,,
"Murder in Brgy. Marang, Sumisip, Basilan",11,12,2020,3,150000000,150700000,150705000,-99,2031,-98,122.039858,6.476322288,,
"Murder in Brgy. Marawi Poblacion, Marawi City, Lanao del Sur",3,6,2015,-98,150000000,153600000,-99,153617000,2031,-98,124.2788146,8.007975479,,
"Murder in Brgy. Marawi Poblacion, Marawi City, Lanao del Sur",22,4,2017,-98,150000000,153600000,-99,153617000,901,8012,124.2788146,8.007975479,,
"Murder in Brgy. Marawi Poblacion, Marawi City, Lanao del Sur",6,10,2019,-98,150000000,153600000,-99,153617000,2031,8012,124.2788146,8.007975479,,
"Murder in Brgy. Marawi Poblacion, Marawi City, Lanao del Sur",2,8,2020,3,150000000,153600000,-99,153617000,2031,3006,124.2788146,8.007975479,,
"Murder in Brgy. Maribo (Pob.), Lumba Bayabao (Maguing), Lanao del Sur",12,1,2018,3,150000000,153600000,153611000,-99,2031,-98,124.370381,7.863806568,,
"Murder in Brgy. Masao, Malabang, Lanao del Sur",21,5,2020,3,150000000,153600000,153615000,-99,2031,8009,124.0997492,7.597063359,,
"Murder in Brgy. Masjid Byale, Kalingalan Caluang, Sulu",12,5,2020,12,150000000,156600000,156603000,-99,2031,8008,121.2718482,5.951389462,,
"Murder in Brgy. Masjid Punjungan, Kalingalan Caluang, Sulu",3,9,2018,12,150000000,156600000,156603000,-99,2031,-98,121.2862502,5.902140251,,
"Murder in Brgy. Maslabeng, Buluan, Maguindanao",1,4,2019,10,150000000,153800000,153803000,-99,2031,-98,124.8198534,6.670034954,,
"Murder in Brgy. Masula, Isabela City",3,5,2017,12,90000000,-99,-99,99701000,901,3005,122.0129143,6.589833657,,
"Murder in Brgy. Masula, Isabela City",8,10,2017,2,90000000,-99,-99,99701000,2031,3005,122.0129143,6.589833657,,
"Murder in Brgy. Masula, Isabela City ",5,6,2017,12,90000000,-99,-99,99701000,901,-98,122.0129143,6.589833657,,
"Murder in Brgy. Masulot, Sultan sa Barongis, Maguindanao",11,3,2018,3,150000000,153800000,153813000,-99,901,8008,124.589564,6.955898135,,
"Murder in Brgy. Masulot, Sultan sa Barongis, Maguindanao",18,10,2020,9,150000000,153800000,153813000,-99,901,-98,124.589564,6.955898135,,
"Murder in Brgy. Matagabong, Ampatuan, Maguindanao",16,4,2017,3,150000000,153800000,153801000,-99,2031,-98,124.4850528,6.816630843,,
"Murder in Brgy. Matagabong, Ampatuan, Maguindanao",25,11,2020,3,150000000,153800000,153801000,-99,901,-98,124.4850528,6.816630843,,
"Murder in Brgy. Matalin, Malabang, Lanao del Sur",6,6,2018,3,150000000,153600000,153615000,-99,2031,3006,124.0885444,7.627785385,,
"Murder in Brgy. Matalin, Malabang, Lanao del Sur",6,11,2018,3,150000000,153600000,153615000,-99,2031,-98,124.0885444,7.627785385,,
"Murder in Brgy. Matampay, Marantao, Lanao del Sur",11,12,2018,3,150000000,153600000,153616000,-99,2031,-98,124.250787,7.986537935,,
"Murder in Brgy. Matampay, Marantao, Lanao del Sur",11,12,2018,3,150000000,153600000,153616000,-99,2031,3006,124.250787,7.986537935,,
"Murder in Brgy. Matampay, Marawi City, Lanao del Sur",10,3,2020,-98,150000000,153600000,-99,153617000,2031,3006,124.2839997,8.012880454,,
"Murder in Brgy. Matanog, Balabagan, Lanao del Sur",11,12,2011,3,150000000,153600000,153602000,-99,901,-98,124.1316618,7.554550054,,
"Murder in Brgy. Matarling, Lantawan, Basilan",10,8,2017,3,150000000,150700000,150703000,-99,2031,-98,121.9161767,6.620863716,,
"Murder in Brgy. Matarling, Lantawan, Basilan",30,12,2018,2,150000000,150700000,150703000,-99,2031,1002,121.9161767,6.620863716,,
"Murder in Brgy. Matarling, Lantawan, Basilan ",16,6,2017,12,150000000,150700000,150703000,-99,901,-98,121.9161767,6.620863716,,
"Murder in Brgy. Matatag, Lamitan City, Basilan",8,12,2017,3,150000000,150700000,-99,150702000,906,3005,122.1313665,6.657738307,,
"Murder in Brgy. Matatal, Maimbung, Sulu",1,10,2019,12,150000000,156600000,156605000,-99,2031,8008,121.0124922,5.966588429,,
"Murder in Brgy. Mataya, Buldon, Maguindanao",2,2,2015,3,150000000,153800000,153802000,-99,901,-98,124.3739606,7.492560628,,
"Murder in Brgy. Mataya, Buldon, Maguindanao",31,1,2020,10,150000000,153800000,153802000,-99,2031,-98,124.3739606,7.492560628,,
"Murder in Brgy. Matengen, Sultan Kudarat, Maguindanao ",24,5,2017,10,150000000,153800000,153812000,-99,901,-98,124.3686805,7.308631811,,
"Murder in Brgy. Materling, Ungkaya Pukan, Basilan",9,11,2020,4,150000000,150700000,150711000,-99,901,-98,122.1082129,6.483174115,,
"Murder in Brgy. Matibay, Lamitan City, Basilan",5,1,2011,3,150000000,150700000,-99,150702000,2031,3005,122.1435572,6.661751051,,
"Murder in Brgy. Matibay, Lamitan City, Basilan",1,5,2017,2,150000000,150700000,-99,150702000,2032,1002,122.1435572,6.661751051,,
"Murder in Brgy. Matimos, Kapatagan, Lanao del Sur",22,3,2017,-98,150000000,153600000,153639000,-99,901,-98,124.1668402,7.443484153,,
"Murder in Brgy. Matling, Malabang, Lanao del Sur ",10,1,2017,3,150000000,153600000,153615000,-99,901,3006,124.0645608,7.619451795,,
"Murder in Brgy. Matling, Malabang, Lanao del Sur ",17,9,2019,3,150000000,153600000,153615000,-99,2031,-98,124.0645608,7.619451795,,
"Murder in Brgy. Matuber, Datu Blah Sinsuat, Maguindanao",26,12,2017,5,150000000,153800000,153830000,-99,2031,-98,124.0484715,7.094135009,,
"Murder in Brgy. Matuber, Datu Blah T. Sinsuat, Maguindanao",6,1,2018,5,150000000,153800000,153830000,-99,901,8008,124.0484715,7.094135009,,
"Murder in Brgy. Mauboh, Patikul, Sulu",6,1,2016,3,150000000,156600000,156611000,-99,2032,-98,121.0178342,6.063748117,,
"Murder in Brgy. Mauboh, Patikul, Sulu",4,5,2018,12,150000000,156600000,156611000,-99,2031,8008,121.0178342,6.063748117,,
"Murder in Brgy. Mebak, Sumisip, Basilan",6,1,2019,3,150000000,150700000,150705000,-99,2031,-98,122.0768543,6.470186506,,
"Murder in Brgy. Menzi, Isabela City",23,10,2018,4,90000000,-99,-99,99701000,901,8004,121.9689345,6.688683599,,
"Murder in Brgy. Menzi, Isabela City",10,4,2019,3,90000000,-99,-99,99701000,2031,-98,121.9689345,6.688683599,,
"Murder in Brgy. Meta, Datu Odin Sinsuat, Maguindanao",30,6,2017,3,150000000,153800000,153827000,-99,901,-98,124.4351676,6.891716498,,
"Murder in Brgy. Meta, Datu Unsay, Maguindanao",18,2,2017,3,150000000,153800000,153827000,-99,901,-98,124.4351676,6.891716498,,
"Murder in Brgy. Meta, Datu Unsay, Maguindanao",28,1,2018,3,150000000,153800000,153827000,-99,901,8008,124.4351676,6.891716498,,
"Murder in Brgy. Meta, Datu Unsay, Maguindanao",4,12,2018,10,150000000,153800000,153827000,-99,901,-98,124.4351676,6.891716498,,
"Murder in Brgy. Meta, Datu Unsay, Maguindanao",14,12,2019,10,150000000,153800000,153827000,-99,2031,-98,124.4351676,6.891716498,,
"Murder in Brgy. Meta, Datu Unsay, Maguindanao",2,8,2020,3,150000000,153800000,153827000,-99,901,-98,124.4351676,6.891716498,,
